pid,sc_athleticism,sc_size,sc_defense,sc_strength,sc_quickness,sc_leadership,sc_jumpshot,sc_nbaready,sc_potential,sc_intangibles,sc_ballhandling,sc_passing,sc_rebounding,sc_postskills,sc_overall,sc_intang_lead,sc_kw_injury,sc_kw_upside,sc_kw_motor,sc_kw_character,sc_kw_shooting_concern,sc_kw_nba_ready,sc_words_strengths,sc_words_weaknesses,sc_capture_days_before_draft,sc_has_profile
Pc4f35f8bd3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8943f8c99a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa974d0f28b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4ddb9bf638,,,,,,,,,,,,,,,,,,,,,,,,,,0
Ped501e46cc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9d7519067e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P92b5b7a56d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5fdfb73e8f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5b50a9b58b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd3cfd798be,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9b1073be42,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc76c8c8711,,,,,,,,,,,,,,,,,,,,,,,,,,0
P51e6803c0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2dd8b69701,,,,,,,,,,,,,,,,,,,,,,,,,,0
P770d276313,,,,,,,,,,,,,,,,,,,,,,,,,,0
P051c4d4903,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa9f698b274,,,,,,,,,,,,,,,,,,,,,,,,,,0
P61afdc25a4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P64263ced9d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc3e0235987,,,,,,,,,,,,,,,,,,,,,,,,,,0
P45a39b68c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc97a1282a3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P854a3a23a2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7dcdc4ccdd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb2632428b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c8aa67899,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9e82692a6d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa090759337,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4e35bd6add,,,,,,,,,,,,,,,,,,,,,,,,,,0
P05f9ca4653,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa0882490f6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0057628fa2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb3cfb2c388,,,,,,,,,,,,,,,,,,,,,,,,,,0
P54240b8a24,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfce02776de,,,,,,,,,,,,,,,,,,,,,,,,,,0
P69549f38f2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P392363bcf2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P721d8fa8f9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P87ada0d006,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4110110f37,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf6213e9937,,,,,,,,,,,,,,,,,,,,,,,,,,0
P88205fde52,,,,,,,,,,,,,,,,,,,,,,,,,,0
P61d8f8df57,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe28113186c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P90b2305671,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe728a39ea0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P213b82c86a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb1d56c9c96,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5480a34012,,,,,,,,,,,,,,,,,,,,,,,,,,0
P30169adef4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P21372aaded,,,,,,,,,,,,,,,,,,,,,,,,,,0
P606c98790a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc624860c4a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9fd480084b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P90932c4b0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P82dc635a40,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pac178f1473,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbfadf35dca,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6680e3073f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3364db28a5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb149e1d8c2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P152905cef4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1e1b55c58c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P30aaba02d5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5705590403,,,,,,,,,,,,,,,,,,,,,,,,,,0
P60da7b4537,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0326e23b0d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P624b2b5afe,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc131e1ee6f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd1118f9ab3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba95727095,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2b13664da5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa09bdf4e64,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfb1f04f295,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3ffd955342,,,,,,,,,,,,,,,,,,,,,,,,,,0
P659829b9e5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdd3a369707,,,,,,,,,,,,,,,,,,,,,,,,,,0
P64f9a357ca,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdb02e7ce99,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9161b1752d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcc9fe4d64c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8c6b1e4de6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6a7cb1d3a8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P90d6ceb081,,,,,,,,,,,,,,,,,,,,,,,,,,0
P37de3fe8d7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6e0353adf2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P18f1dedfcb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P86aa3b2a5e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa9952fefb0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb52cacc824,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe225c37146,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6675265e20,,,,,,,,,,,,,,,,,,,,,,,,,,0
P72f09d9c22,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2e4a40f74c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe896f378ca,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7f3328bd09,,,,,,,,,,,,,,,,,,,,,,,,,,0
P29e5d27062,,,,,,,,,,,,,,,,,,,,,,,,,,0
P48e5247a2d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P46419801dd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0d7f7c89fd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Ped12721a79,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd7c45f2e6c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P85bbbd5241,,,,,,,,,,,,,,,,,,,,,,,,,,0
P41bcb3bebd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P44ea7b86af,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc9a85d9349,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc37129efde,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcf11d56327,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf2b31fcc76,,,,,,,,,,,,,,,,,,,,,,,,,,0
P71399e9935,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pff95561f44,,,,,,,,,,,,,,,,,,,,,,,,,,0
P130d4826ef,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3692b72eac,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa8621489c8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2511a36f77,,,,,,,,,,,,,,,,,,,,,,,,,,0
P77f7109f5b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3d136e77bf,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd89d8db6f9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcfa1d05a1c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P72048f0a4a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P479c1cba2f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P71e4e7122a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P93a802efd4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paf9449af91,,,,,,,,,,,,,,,,,,,,,,,,,,0
P40d023c55e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd4adc2c99d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb4df715600,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4583d7bf3c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P884d72cac4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd0398785b7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P70fd4037fb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P31c152a929,,,,,,,,,,,,,,,,,,,,,,,,,,0
P03ad9770c3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf10c6bc653,,,,,,,,,,,,,,,,,,,,,,,,,,0
P457b866328,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcad1dc504f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1f0712d029,,,,,,,,,,,,,,,,,,,,,,,,,,0
P36846c8c89,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9badd97dfe,,,,,,,,,,,,,,,,,,,,,,,,,,0
P030ee18cdd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9cb019ad12,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfa7ab0de3c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd7fcef8bed,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe6a7666c97,,,,,,,,,,,,,,,,,,,,,,,,,,0
P91c6876a66,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe77b8e73a4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5b6cf4f1ea,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5ea4e3ee4a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0aa581f174,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8b8dcb5659,,,,,,,,,,,,,,,,,,,,,,,,,,0
P44ba277b42,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa74bde45e0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4ff3e30134,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pff631d1742,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc4eb6bb8ac,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf0fd005549,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd00c1b3d5c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe0ef621774,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd2d3c5dc1a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfc89c2e5d3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf54b3f87be,,,,,,,,,,,,,,,,,,,,,,,,,,0
P300c3416e0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf9546cce6b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P150b11f782,,,,,,,,,,,,,,,,,,,,,,,,,,0
P704ac3a95d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P621ab8f1c3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P969b4447cc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdda2ebeb84,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9951cfb317,,,,,,,,,,,,,,,,,,,,,,,,,,0
P588407dc89,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa47e64a2a6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P983ac07ff1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P65cc7bdb71,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0843caad4a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P21808403e2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P082336d76f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e86849b89,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa99e47f62c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P26d0fde68c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8af3d1371a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa617e8f0a5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pda7b1a3831,,,,,,,,,,,,,,,,,,,,,,,,,,0
P02bad696ed,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4e2fe9e886,,,,,,,,,,,,,,,,,,,,,,,,,,0
P85b734a34a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P281db24dd9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5d11abfd72,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paa313fca48,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4230b28232,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pac3967f922,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdab3fd555f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8147190bb3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0c7e217388,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3da5d3f3f2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc594742bb0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P460426d8cf,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf75780948d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c6f1d319f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2e77fdcd5f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf3464e2f59,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c763c66dd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb463182292,,,,,,,,,,,,,,,,,,,,,,,,,,0
P35327cfd09,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe9bc98eac8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P142c728ffd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd51997c12f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P10bd72ac44,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfe62281f0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P02b23e4abb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe21e6b7c7b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3fe07be031,,,,,,,,,,,,,,,,,,,,,,,,,,0
P832ba46d69,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4dedf6acf4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P71a175d36d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6696ac3d31,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0790a32ce5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6bb68789bc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc9e1d3e456,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd74e65b4cd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcf6cf087a0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6c257fc7cf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1ee807d537,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6c19d2b0fb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9adb5133bc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5828555cba,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbe11f21cfa,,,,,,,,,,,,,,,,,,,,,,,,,,0
P03a04d0174,,,,,,,,,,,,,,,,,,,,,,,,,,0
P57cf716ba7,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfdd109f0e1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe0ad9b9ce5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe7315ec2ca,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1f2e422e9e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfe47889811,,,,,,,,,,,,,,,,,,,,,,,,,,0
P32b1031886,,,,,,,,,,,,,,,,,,,,,,,,,,0
P719eb17c3d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc46db0f497,,,,,,,,,,,,,,,,,,,,,,,,,,0
P64527f643b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P09c06de7d5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P40472c4e0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P452df756e1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P727c27e864,,,,,,,,,,,,,,,,,,,,,,,,,,0
P07046a9145,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8379cd574e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pab6fbc3e77,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba42781d58,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb0a8811014,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3096036b7b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa0f574a8a8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb657fdb74e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8cbd82dcf2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfa7a6f2536,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbfdaa31fd0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P12c0373e62,,,,,,,,,,,,,,,,,,,,,,,,,,0
P86df290cda,,,,,,,,,,,,,,,,,,,,,,,,,,0
P16b88a2183,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pce7c8a9da0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7d4b1d6e8f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pab39ee5462,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe3c0fc5a9e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P919e355315,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4b5f95e771,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa89859be17,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3a3a5bbbef,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9d848af991,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3a5b76349f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa95793f720,,,,,,,,,,,,,,,,,,,,,,,,,,0
P14882ceff6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P416088a2b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P97df826a61,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pae46fa4aa5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3b1e823247,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa5128e8532,,,,,,,,,,,,,,,,,,,,,,,,,,0
P63014948f5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4e8883caf8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5cba6e4b4b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa6b76d042d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1191691c20,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8be99fecd0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa408da26a2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc69570e4d2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P76ebdc8d77,,,,,,,,,,,,,,,,,,,,,,,,,,0
P70fa3dc827,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9345155d6a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa2e8c74c1f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paac5dcb74c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P20596267f7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8c8d5105c2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd5316f2e65,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe22f69b7a0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P123f055136,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc5f6ac0bb7,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pafb050f1ad,,,,,,,,,,,,,,,,,,,,,,,,,,0
P76f8234113,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6876f611cb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd6b4848f72,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7c29e11a29,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9a2935e78c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paee04abbe6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa067c50f94,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd3eb42d2a8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd4287ba490,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdd8eeaed18,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2e38feab3a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3698c87daf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9e732e040b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6521ad0003,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8d79cd923c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P13f00227af,,,,,,,,,,,,,,,,,,,,,,,,,,0
P836329e077,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfd5185bdf5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc064a30c43,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paf2b091294,,,,,,,,,,,,,,,,,,,,,,,,,,0
P50d6953351,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa06f6a14b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbccc770021,,,,,,,,,,,,,,,,,,,,,,,,,,0
P19ae0a39ff,,,,,,,,,,,,,,,,,,,,,,,,,,0
P868c7d320b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe54f989cc8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc25f9380ba,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdeabbe5993,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc99b219586,,,,,,,,,,,,,,,,,,,,,,,,,,0
P22caf129cd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0234a21988,,,,,,,,,,,,,,,,,,,,,,,,,,0
P32ad967364,,,,,,,,,,,,,,,,,,,,,,,,,,0
P821b19c2a1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9f0e3aa432,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8683784c59,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47d96f257b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P98f4c6dfa5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc60f6451c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P017b3a2bee,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfc4c07b799,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc44acb797a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P719dac14cb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P328e73174e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P39f2672d8d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P750617fadd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7c732b276f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P93a0142eda,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pec93c68939,,,,,,,,,,,,,,,,,,,,,,,,,,0
P539be6c711,,,,,,,,,,,,,,,,,,,,,,,,,,0
P96bc00aaed,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6b997b8b4f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e1b393a8c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3ebbedffb1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe2f97b33d4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P54ce020bc4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P144ed94c77,,,,,,,,,,,,,,,,,,,,,,,,,,0
P664a2ede66,,,,,,,,,,,,,,,,,,,,,,,,,,0
P51e5ade0ce,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1999b4880f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9180c4596b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa813594724,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa4e79c2199,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7bf5b1ca03,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe60cc64195,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf0ef0714b6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0035c2f0b3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdcc28d7d6b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfdcf13c664,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0b253c1504,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6b4a74f110,,,,,,,,,,,,,,,,,,,,,,,,,,0
P523c5eb5e6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf07b0c62fd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3dd06c5ebd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0db0d3c576,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1e59a7a7a1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9a144a10c5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd742da0a27,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47a1cc70a3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbcdd20a9f9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P26ad072598,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2a6c79e3dc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb4a7c38947,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6187cee451,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5698276a02,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7075ac01b8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc4ba85a58f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2db6f2cc8f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9b886526e3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P89e5a35bc7,,,,,,,,,,,,,,,,,,,,,,,,,,0
