pid,fy_has_youth,fy_n_tournaments,fy_best_level,fy_age_rel_last,fy_age_rel_min,fy_underage_flag,fy_pts40_z_last,fy_pir40_z_last,fy_ts_z_last,fy_ast40_z_last,fy_stl_blk40_z_last,fy_usage_proxy_z_last,fy_best_pts40_z,fy_best_pir40_z,fy_z_trend,fy_minutes_share_last,fy_team_finish_last,fy_hoop_summit_world
Pdf59a363f3,0,0,,,,,,,,,,,,,,,,0
P1259ebdf13,0,0,,,,,,,,,,,,,,,,0
P55b27de869,0,0,,,,,,,,,,,,,,,,0
Pa09c3091c5,0,0,,,,,,,,,,,,,,,,0
P0a4d4ad000,0,0,,,,,,,,,,,,,,,,0
Pf7c6d819f2,0,0,,,,,,,,,,,,,,,,0
P023105521e,0,0,,,,,,,,,,,,,,,,0
P063b0ea350,0,0,,,,,,,,,,,,,,,,0
P4abddfb1a4,0,0,,,,,,,,,,,,,,,,0
P0ad0c7ed95,0,0,,,,,,,,,,,,,,,,0
P26b57d2aae,0,0,,,,,,,,,,,,,,,,0
Pbd8640195d,0,0,,,,,,,,,,,,,,,,0
Pf1999192da,0,0,,,,,,,,,,,,,,,,0
P3914f363fb,0,0,,,,,,,,,,,,,,,,0
P8b388e1924,0,0,,,,,,,,,,,,,,,,0
P6c71d953b6,0,0,,,,,,,,,,,,,,,,0
Pf747d30e9b,0,0,,,,,,,,,,,,,,,,0
Pc378586c43,0,0,,,,,,,,,,,,,,,,0
P485a20a47a,0,0,,,,,,,,,,,,,,,,0
Pff1fab2e32,1,1,3,-1.15608,-1.15608,1,-0.894735,-0.12563,-1.18196,-0.334215,1.17235,-0.411078,-0.894735,-0.12563,,0.35,0,1
P27f732ca1a,0,0,,,,,,,,,,,,,,,,0
P49164b4255,0,0,,,,,,,,,,,,,,,,0
Pd31d743729,0,0,,,,,,,,,,,,,,,,0
P91b09695de,0,0,,,,,,,,,,,,,,,,0
Pa1953f4a95,0,0,,,,,,,,,,,,,,,,0
Pf919ba1bb3,0,0,,,,,,,,,,,,,,,,0
P4634e39421,0,0,,,,,,,,,,,,,,,,0
P4b8155700b,0,0,,,,,,,,,,,,,,,,0
P05061c84a0,0,0,,,,,,,,,,,,,,,,1
P14d000eef5,0,0,,,,,,,,,,,,,,,,0
P4dc7399d2c,0,0,,,,,,,,,,,,,,,,0
P40fd812f54,0,0,,,,,,,,,,,,,,,,0
P058ee51b71,0,0,,,,,,,,,,,,,,,,0
P54e5c21a96,0,0,,,,,,,,,,,,,,,,0
P78afb3722d,0,0,,,,,,,,,,,,,,,,0
Pd47bfc21b1,0,0,,,,,,,,,,,,,,,,0
Pe056071397,0,0,,,,,,,,,,,,,,,,0
Pe5c2b5692d,0,0,,,,,,,,,,,,,,,,0
P74ff916074,0,0,,,,,,,,,,,,,,,,0
P8b41334856,0,0,,,,,,,,,,,,,,,,0
P924fa678bb,0,0,,,,,,,,,,,,,,,,0
P842513fba1,0,0,,,,,,,,,,,,,,,,0
P574724b2cd,0,0,,,,,,,,,,,,,,,,0
P570dcb4282,0,0,,,,,,,,,,,,,,,,0
P6f3dd59527,0,0,,,,,,,,,,,,,,,,0
P20a1183fcf,1,1,3,0.180569,0.180569,0,1.67668,1.45821,1.00092,4.59349,0.0610829,1.91407,1.67668,1.45821,,0.815625,1,1
Pdb7c6b10a9,1,1,4,0.883656,0.883656,0,0.122786,-0.274209,-0.411061,0.0634386,0.078412,0.533208,0.122786,-0.274209,,0.428125,5,0
P1bf2734620,0,0,,,,,,,,,,,,,,,,0
Pb01091942c,0,0,,,,,,,,,,,,,,,,0
P51a666d7f5,0,0,,,,,,,,,,,,,,,,0
P7781579610,0,0,,,,,,,,,,,,,,,,0
Pad940d555c,0,0,,,,,,,,,,,,,,,,0
Pce8689cb8f,0,0,,,,,,,,,,,,,,,,0
P641f1ca8a3,0,0,,,,,,,,,,,,,,,,0
P82e987418b,0,0,,,,,,,,,,,,,,,,0
Pe4baee43bf,0,0,,,,,,,,,,,,,,,,0
Pa760c9001c,1,1,3,-0.474346,-0.474346,0,1.74994,1.89802,0.938241,-1.02082,0.798276,1.32892,1.74994,1.89802,,0.375,0,0
P6565076e45,0,0,,,,,,,,,,,,,,,,0
P2650c293bf,0,0,,,,,,,,,,,,,,,,0
P9a20aba619,0,0,,,,,,,,,,,,,,,,0
Peed487fb04,0,0,,,,,,,,,,,,,,,,0
Pa24efaf8fd,0,0,,,,,,,,,,,,,,,,0
P156589bd1a,0,0,,,,,,,,,,,,,,,,0
P117ae491b1,0,0,,,,,,,,,,,,,,,,0
Pec84345bbc,0,0,,,,,,,,,,,,,,,,0
P4bb660105c,0,0,,,,,,,,,,,,,,,,0
P09caf918fb,0,0,,,,,,,,,,,,,,,,0
P20979c9b9c,0,0,,,,,,,,,,,,,,,,0
Pac436e0a75,0,0,,,,,,,,,,,,,,,,0
Pc858ff68e6,1,1,4,-0.994548,-0.994548,0,0.0510241,0.618837,0.718745,-0.448254,-0.294284,-0.620161,0.0510241,0.618837,,0.3875,4,0
P552922b6fa,0,0,,,,,,,,,,,,,,,,0
Pb8998ddf4a,0,0,,,,,,,,,,,,,,,,0
P7363f8a8b4,0,0,,,,,,,,,,,,,,,,0
P6f687d1dcc,0,0,,,,,,,,,,,,,,,,0
P633e796e6a,0,0,,,,,,,,,,,,,,,,0
Pf037b649bc,0,0,,,,,,,,,,,,,,,,0
P5551ba72f6,0,0,,,,,,,,,,,,,,,,0
Pcbdc976fea,0,0,,,,,,,,,,,,,,,,0
P40d4a587d5,0,0,,,,,,,,,,,,,,,,0
Pd1e1adb03d,0,0,,,,,,,,,,,,,,,,0
P3bad279cb0,1,2,3,0.0407623,0.0407623,0,-0.0586187,-0.0042858,-0.379873,-0.717682,-0.818495,-0.0585216,0.868653,1.04809,-1.05237,0.517857,1,0
P4c433fbf72,0,0,,,,,,,,,,,,,,,,0
P09e349620c,0,0,,,,,,,,,,,,,,,,0
P2611750e05,0,0,,,,,,,,,,,,,,,,0
Pa0908fe6ff,0,0,,,,,,,,,,,,,,,,0
Pe77ed0b343,0,0,,,,,,,,,,,,,,,,0
Pb87d740adf,0,0,,,,,,,,,,,,,,,,0
P3765a7e186,0,0,,,,,,,,,,,,,,,,0
P2815fbec81,0,0,,,,,,,,,,,,,,,,0
Pe047befac5,0,0,,,,,,,,,,,,,,,,0
P5fde6f13a3,0,0,,,,,,,,,,,,,,,,0
P05a3993fb1,0,0,,,,,,,,,,,,,,,,0
Pd12b8cef29,0,0,,,,,,,,,,,,,,,,0
P85ac223123,0,0,,,,,,,,,,,,,,,,0
P15657a7054,0,0,,,,,,,,,,,,,,,,0
P8be75213cc,1,1,4,0.505825,0.505825,0,3.30852,2.34574,1.61451,2.77223,0.00180071,2.50113,3.30852,2.34574,,0.790625,6,0
P9ba3c3f8a6,0,0,,,,,,,,,,,,,,,,0
Pbdc6b072d0,0,0,,,,,,,,,,,,,,,,0
P87e51fede0,0,0,,,,,,,,,,,,,,,,0
P2224af8be2,0,0,,,,,,,,,,,,,,,,0
P5713a8b541,0,0,,,,,,,,,,,,,,,,0
Pba0c961d37,0,0,,,,,,,,,,,,,,,,0
Pbcd324b348,0,0,,,,,,,,,,,,,,,,0
Pea4d2012e7,0,0,,,,,,,,,,,,,,,,0
P23d9f5804f,1,2,4,-2.82895,-2.82895,1,1.2991,1.71436,0.911917,-0.332361,0.91875,1.04086,1.2991,1.71436,,0.84375,14,1
P4a79922b86,0,0,,,,,,,,,,,,,,,,0
Pd35ff5934d,0,0,,,,,,,,,,,,,,,,0
Pad16010a79,0,0,,,,,,,,,,,,,,,,0
P12dc2a4dac,1,1,3,0.350683,0.350683,0,1.13384,1.56273,0.561738,-0.73713,0.601158,0.368308,1.13384,1.56273,,0.55,1,0
P49b077589e,0,0,,,,,,,,,,,,,,,,0
P8bc7e2260e,0,0,,,,,,,,,,,,,,,,0
P25a045baff,0,0,,,,,,,,,,,,,,,,0
Pd84423f7e2,0,0,,,,,,,,,,,,,,,,0
P243742fc34,0,0,,,,,,,,,,,,,,,,0
Pdd125f24cc,0,0,,,,,,,,,,,,,,,,0
P61624e71c6,0,0,,,,,,,,,,,,,,,,0
Pc544b8efa0,1,1,3,0.396863,0.396863,0,1.94232,0.595426,0.208233,0.704972,0.271423,2.0671,1.94232,0.595426,,0.784722,4,0
P2f5200d27c,0,0,,,,,,,,,,,,,,,,0
Pd6f3aa739f,0,0,,,,,,,,,,,,,,,,0
Pb70d7d0b57,0,0,,,,,,,,,,,,,,,,0
P41fad117db,0,0,,,,,,,,,,,,,,,,0
P473b24f6eb,0,0,,,,,,,,,,,,,,,,0
P42adf8ab25,1,2,3,-0.574941,-0.594813,0,1.6718,1.44721,1.11158,0.858472,0.693087,0.895305,1.6718,1.44721,0.526315,0.603571,9,0
Pd9ad951135,0,0,,,,,,,,,,,,,,,,0
P168e9ad8d4,0,0,,,,,,,,,,,,,,,,0
P1311f2955b,0,0,,,,,,,,,,,,,,,,0
P6950e00d3b,0,0,,,,,,,,,,,,,,,,0
P6a22b03d03,0,0,,,,,,,,,,,,,,,,0
P56d107e80a,0,0,,,,,,,,,,,,,,,,0
P971be31864,0,0,,,,,,,,,,,,,,,,0
P40c501f5d6,0,0,,,,,,,,,,,,,,,,0
P7703cc27be,0,0,,,,,,,,,,,,,,,,0
P6525188e53,0,0,,,,,,,,,,,,,,,,0
Pf6d18cb839,0,0,,,,,,,,,,,,,,,,0
P67d2056db6,0,0,,,,,,,,,,,,,,,,0
P8e68185705,1,1,3,-0.353323,-0.353323,0,1.05717,1.53691,1.30691,-1.05037,1.84888,0.352222,1.05717,1.53691,,0.605,0,0
P1a6f58deb5,0,0,,,,,,,,,,,,,,,,0
Pb380360b47,0,0,,,,,,,,,,,,,,,,0
Pcd53db286a,0,0,,,,,,,,,,,,,,,,0
Pcfbeb8a341,0,0,,,,,,,,,,,,,,,,0
P0f110bb83f,0,0,,,,,,,,,,,,,,,,0
P93e1b535ab,1,1,3,-0.396978,-0.396978,0,0.976779,2.69932,0.524434,-0.149575,-0.876028,0.267295,0.976779,2.69932,,0.153571,9,0
Pd1415c96b7,0,0,,,,,,,,,,,,,,,,0
Peefc30f89c,0,0,,,,,,,,,,,,,,,,0
Pf5e2b9f7f1,0,0,,,,,,,,,,,,,,,,0
Pac5bd0e496,0,0,,,,,,,,,,,,,,,,0
Pcb5c1e8ac6,0,0,,,,,,,,,,,,,,,,0
P544e2d56ac,0,0,,,,,,,,,,,,,,,,0
Pa610141ccc,0,0,,,,,,,,,,,,,,,,0
P1605b30cec,0,0,,,,,,,,,,,,,,,,0
Pc86b9a08db,0,0,,,,,,,,,,,,,,,,0
P49a2cdbcb5,0,0,,,,,,,,,,,,,,,,0
Pd5893ad4c2,0,0,,,,,,,,,,,,,,,,0
P71e6d4319f,0,0,,,,,,,,,,,,,,,,0
P586a0d2a81,0,0,,,,,,,,,,,,,,,,0
P02f9f17423,0,0,,,,,,,,,,,,,,,,0
P9bd8ef5672,0,0,,,,,,,,,,,,,,,,0
P801bf131e6,0,0,,,,,,,,,,,,,,,,0
Pd175d5631f,0,0,,,,,,,,,,,,,,,,0
Pc47bd1a1ea,0,0,,,,,,,,,,,,,,,,0
Pa5107e2b9c,0,0,,,,,,,,,,,,,,,,0
Pda7f31dba8,0,0,,,,,,,,,,,,,,,,0
P5c6144028a,0,0,,,,,,,,,,,,,,,,0
Pf75a340b58,0,0,,,,,,,,,,,,,,,,0
P2d45174d7f,0,0,,,,,,,,,,,,,,,,0
P722aa856f7,1,2,4,-0.147034,-0.350221,0,2.34797,2.07969,0.76595,-0.772393,1.42366,2.54921,2.50618,2.5709,-0.491211,0.427778,2,0
P552ea773e2,0,0,,,,,,,,,,,,,,,,0
P67ee7c4408,0,0,,,,,,,,,,,,,,,,0
Pdfe2a49906,0,0,,,,,,,,,,,,,,,,0
Peda84f3898,1,1,3,-0.971556,-0.971556,0,0.666205,0.552664,-0.158169,-0.280754,1.54992,0.785115,0.666205,0.552664,,0.603125,3,0
Pd43d378f42,0,0,,,,,,,,,,,,,,,,0
P2e38e474e2,0,0,,,,,,,,,,,,,,,,0
P376f10f64c,0,0,,,,,,,,,,,,,,,,0
Pab86c7dfaf,0,0,,,,,,,,,,,,,,,,0
P5f07dfebd6,1,1,3,0.0385616,0.0385616,0,0.403698,0.225065,-0.217121,0.137287,0.0722115,0.392294,0.403698,0.225065,,0.6,1,0
P4e0fbd7a78,0,0,,,,,,,,,,,,,,,,0
Pf1e6555cfc,0,0,,,,,,,,,,,,,,,,0
P7c81e9aca5,0,0,,,,,,,,,,,,,,,,0
P7e5e28e6b3,0,0,,,,,,,,,,,,,,,,0
Pdb3f441dab,0,0,,,,,,,,,,,,,,,,0
P4afc5fb3f7,0,0,,,,,,,,,,,,,,,,0
Pfcb4575061,0,0,,,,,,,,,,,,,,,,0
Pffe825f9b7,0,0,,,,,,,,,,,,,,,,0
P3d1eff1bca,1,3,4,0.531967,-0.714192,0,-0.10955,1.01233,0.302013,-0.527964,3.11825,-0.129865,0.4273,1.29701,0.205098,0.519444,3,1
P969f2b1c13,0,0,,,,,,,,,,,,,,,,0
Pd19bde5a19,0,0,,,,,,,,,,,,,,,,0
Pc3a5f10000,1,1,3,0.487134,0.487134,0,3.00762,2.83382,0.446269,-0.925034,2.54303,2.78432,3.00762,2.83382,,0.871875,2,0
P0157d20b94,1,1,3,-0.491714,-0.491714,0,1.72013,2.61795,1.24916,-0.615989,2.11749,0.490211,1.72013,2.61795,,0.820833,4,1
Pda7ff44e77,1,3,4,-0.0758486,-1.32201,1,-0.0206561,0.71941,0.898262,1.62353,0.620816,-0.250527,0.723588,1.2553,0.612448,0.783333,3,0
P0e7908a570,0,0,,,,,,,,,,,,,,,,0
P4b0ccf34e0,0,0,,,,,,,,,,,,,,,,0
Pab534e249b,1,2,4,0.73731,0.534123,0,0.78695,0.206159,0.226262,-0.38538,0.190736,0.815693,1.40313,1.1649,-0.958736,0.2125,2,0
P9f5758481a,0,0,,,,,,,,,,,,,,,,0
P41bc73e83b,0,0,,,,,,,,,,,,,,,,0
Pe67238da8c,0,0,,,,,,,,,,,,,,,,0
Pbbde966f1e,0,0,,,,,,,,,,,,,,,,0
Pad8df3794d,0,0,,,,,,,,,,,,,,,,0
P51f87bc5f4,0,0,,,,,,,,,,,,,,,,0
P7c1c1e7eac,1,1,4,0.323886,0.323886,0,1.56746,1.76503,1.46727,-1.32643,2.53166,1.39242,1.56746,1.76503,,0.213889,2,0
P246009ab63,0,0,,,,,,,,,,,,,,,,0
P486b5c76fa,0,0,,,,,,,,,,,,,,,,0
P82dd1ca59f,0,0,,,,,,,,,,,,,,,,0
P8482acfde2,0,0,,,,,,,,,,,,,,,,0
P2fe87c73a6,0,0,,,,,,,,,,,,,,,,0
P6dfb5df5c6,0,0,,,,,,,,,,,,,,,,0
P1ca581fef0,0,0,,,,,,,,,,,,,,,,0
Pc9371b494a,0,0,,,,,,,,,,,,,,,,0
P4b06d66b80,1,1,3,0.281871,0.281871,0,0.667411,0.750449,0.248658,0.780241,1.25642,1.21056,0.667411,0.750449,,0.555,0,0
Pf14243ec5e,0,0,,,,,,,,,,,,,,,,0
P79f9e777a1,0,0,,,,,,,,,,,,,,,,0
P951f092ec6,0,0,,,,,,,,,,,,,,,,0
Pb047bb4747,0,0,,,,,,,,,,,,,,,,0
P28594efa12,0,0,,,,,,,,,,,,,,,,0
P2bc925c307,0,0,,,,,,,,,,,,,,,,0
P94bbcbe8b9,1,1,3,0.0546249,0.0546249,0,-0.21367,0.0497672,-0.150782,-0.344833,0.429308,-0.219879,-0.21367,0.0497672,,0.386538,2,1
P267f5baf8e,0,0,,,,,,,,,,,,,,,,0
P103e95dd1f,0,0,,,,,,,,,,,,,,,,0
Pc90f94ed67,0,0,,,,,,,,,,,,,,,,0
Pc9bef9c2e0,0,0,,,,,,,,,,,,,,,,0
Pbbe7c2361f,0,0,,,,,,,,,,,,,,,,0
P2528efc939,0,0,,,,,,,,,,,,,,,,0
Pc06b79b843,0,0,,,,,,,,,,,,,,,,0
P8ff779ec76,0,0,,,,,,,,,,,,,,,,0
Pb7bd8922eb,1,1,3,-0.344741,-0.344741,0,,,,,,,,,,,2,0
Pfa9e39fc67,0,0,,,,,,,,,,,,,,,,0
Pb00deeb55d,0,0,,,,,,,,,,,,,,,,0
P6e6a2db0d6,0,0,,,,,,,,,,,,,,,,0
P3b02df9dfc,0,0,,,,,,,,,,,,,,,,0
P4b40cf78ae,0,0,,,,,,,,,,,,,,,,0
P16bd14d8e6,0,0,,,,,,,,,,,,,,,,0
P5c990faeef,0,0,,,,,,,,,,,,,,,,0
Pd2241d6e4b,0,0,,,,,,,,,,,,,,,,0
Pb36450dd54,0,0,,,,,,,,,,,,,,,,0
Pb48635a7c4,0,0,,,,,,,,,,,,,,,,0
P146ec7320a,0,0,,,,,,,,,,,,,,,,0
P26f8dd510c,0,0,,,,,,,,,,,,,,,,0
P2acc089d0e,0,0,,,,,,,,,,,,,,,,0
Pe2d0a4cddd,0,0,,,,,,,,,,,,,,,,0
P22c8154970,1,1,3,-1.16656,-1.16656,1,2.47208,2.64857,1.41874,3.59082,2.93896,1.79257,2.47208,2.64857,,0.696875,5,0
P1738f63a26,1,2,4,-0.223696,-0.426883,0,0.119502,0.360156,0.596376,1.11973,0.969615,-0.259134,0.119502,0.360156,0.0459516,0.605556,2,0
P7b8c6b66e0,1,1,4,0.677076,0.677076,0,0.96377,1.63431,0.900579,1.32332,1.98569,0.521459,0.96377,1.63431,,0.447222,2,0
P3391f209f3,0,0,,,,,,,,,,,,,,,,0
Pad8e6fd6b0,0,0,,,,,,,,,,,,,,,,0
P52f9046b71,0,0,,,,,,,,,,,,,,,,0
P4417860ddd,0,0,,,,,,,,,,,,,,,,0
Pef77516e2b,0,0,,,,,,,,,,,,,,,,0
P4c4f563b8c,0,0,,,,,,,,,,,,,,,,0
Pc430805a15,0,0,,,,,,,,,,,,,,,,0
P7ef2b1cf05,0,0,,,,,,,,,,,,,,,,0
P60425a0c89,0,0,,,,,,,,,,,,,,,,0
Pab257f8a15,0,0,,,,,,,,,,,,,,,,0
P20418f8d52,0,0,,,,,,,,,,,,,,,,0
P0086aec335,0,0,,,,,,,,,,,,,,,,0
Pe79f6d1bdb,0,0,,,,,,,,,,,,,,,,0
P8afd917a6c,0,0,,,,,,,,,,,,,,,,0
P2d06a24aee,1,3,4,0.21437,-1.03179,1,1.20643,1.44349,0.596376,0.355544,0.240202,0.926941,1.24059,1.44349,2.81026,0.775,8,0
P7d7c4d5568,1,3,3,0.157016,-1.84822,1,3.0529,1.95687,0.321588,-0.0877181,0.889669,3.26263,3.0529,1.95687,5.26595,0.690625,11,1
Pcb72b419f2,0,0,,,,,,,,,,,,,,,,0
P57a6e7dc53,0,0,,,,,,,,,,,,,,,,0
P38fd19ed26,0,0,,,,,,,,,,,,,,,,0
P117b8ca478,0,0,,,,,,,,,,,,,,,,0
P6fd4123c4d,0,0,,,,,,,,,,,,,,,,0
Pc99e2f6730,0,0,,,,,,,,,,,,,,,,0
P2805efe438,0,0,,,,,,,,,,,,,,,,0
P4f7ec9f72f,0,0,,,,,,,,,,,,,,,,0
P57802757ed,0,0,,,,,,,,,,,,,,,,0
P3326a2a68b,0,0,,,,,,,,,,,,,,,,0
P977d8b209e,1,1,3,0.610784,0.610784,0,0.946522,-0.271482,-0.250001,-0.987348,-1.48345,1.1966,0.946522,-0.271482,,0.3125,1,0
Pc643573699,0,0,,,,,,,,,,,,,,,,0
P5e4e4a8cf1,0,0,,,,,,,,,,,,,,,,0
P16997d7184,0,0,,,,,,,,,,,,,,,,0
P8514f39741,0,0,,,,,,,,,,,,,,,,0
Pe7ad570728,0,0,,,,,,,,,,,,,,,,0
Pa0dded8876,0,0,,,,,,,,,,,,,,,,0
P917b0d4d70,1,1,4,0.348527,0.348527,0,0.608386,1.78843,1.35381,1.16786,1.88383,-0.443878,0.608386,1.78843,,0.688889,2,0
P56bb4beeed,0,0,,,,,,,,,,,,,,,,0
P922c03ccad,0,0,,,,,,,,,,,,,,,,0
Pb58f931dd3,0,0,,,,,,,,,,,,,,,,0
P456fdc6328,0,0,,,,,,,,,,,,,,,,0
P5500e23cae,0,0,,,,,,,,,,,,,,,,0
P322900af3b,0,0,,,,,,,,,,,,,,,,0
Pfd96fb33e5,0,0,,,,,,,,,,,,,,,,0
P597d181897,0,0,,,,,,,,,,,,,,,,0
P1015da4297,1,1,4,0.26639,0.26639,0,0.763519,0.322286,0.121727,1.91265,0.627539,0.934881,0.763519,0.322286,,0.75,5,0
P4b1ba6339f,0,0,,,,,,,,,,,,,,,,0
P9378e87d91,0,0,,,,,,,,,,,,,,,,0
Pa5aab1aab8,0,0,,,,,,,,,,,,,,,,0
P6aab967db9,0,0,,,,,,,,,,,,,,,,0
Pf31133cc3c,0,0,,,,,,,,,,,,,,,,0
Pfc3cc92a5c,0,0,,,,,,,,,,,,,,,,0
P6f23e4dd26,0,0,,,,,,,,,,,,,,,,0
P37b821fb18,0,0,,,,,,,,,,,,,,,,0
P6d59a1d0fb,0,0,,,,,,,,,,,,,,,,0
P2d536d911b,0,0,,,,,,,,,,,,,,,,0
P1a8bbe3efe,0,0,,,,,,,,,,,,,,,,0
Peb1d9a0135,0,0,,,,,,,,,,,,,,,,0
P4b68bd7095,0,0,,,,,,,,,,,,,,,,0
P8d411cb20c,0,0,,,,,,,,,,,,,,,,0
P0846fd837c,0,0,,,,,,,,,,,,,,,,0
P74435b1e45,0,0,,,,,,,,,,,,,,,,0
Pfe669c03c3,0,0,,,,,,,,,,,,,,,,0
Pdd4e0d785b,0,0,,,,,,,,,,,,,,,,0
P7d184fd756,0,0,,,,,,,,,,,,,,,,0
Pcd4698d422,0,0,,,,,,,,,,,,,,,,0
Pb5a94c877c,0,0,,,,,,,,,,,,,,,,0
Pd01ecb3669,0,0,,,,,,,,,,,,,,,,0
Ped95bfcd7e,0,0,,,,,,,,,,,,,,,,0
Pcc98298533,0,0,,,,,,,,,,,,,,,,0
Peb88f22502,0,0,,,,,,,,,,,,,,,,0
Pb3be83363c,0,0,,,,,,,,,,,,,,,,0
P97ae54051b,0,0,,,,,,,,,,,,,,,,0
Pc58bcc8049,0,0,,,,,,,,,,,,,,,,0
P297adbbd5f,0,0,,,,,,,,,,,,,,,,0
P1402e898dc,1,1,4,0.516748,0.516748,0,0.718631,1.70178,1.08884,0.485371,1.56937,-0.268811,0.718631,1.70178,,0.544444,1,0
P7f86ce09cc,0,0,,,,,,,,,,,,,,,,0
P7e584efe40,0,0,,,,,,,,,,,,,,,,0
P10d0b75bed,0,0,,,,,,,,,,,,,,,,0
P8fac339738,0,0,,,,,,,,,,,,,,,,0
P3f25ee2633,0,0,,,,,,,,,,,,,,,,0
P502aba077e,0,0,,,,,,,,,,,,,,,,0
P6f36cd1fed,0,0,,,,,,,,,,,,,,,,0
P440f6cc00f,0,0,,,,,,,,,,,,,,,,1
P0d0da4d2bc,0,0,,,,,,,,,,,,,,,,0
P871b04878c,0,0,,,,,,,,,,,,,,,,0
Pb46ac34cd7,0,0,,,,,,,,,,,,,,,,0
P54e531f2ec,0,0,,,,,,,,,,,,,,,,0
Pd646388a2b,0,0,,,,,,,,,,,,,,,,0
P780225999f,0,0,,,,,,,,,,,,,,,,0
P38bff88a77,0,0,,,,,,,,,,,,,,,,0
Pa56ca2c36c,0,0,,,,,,,,,,,,,,,,0
Pdc16ca4e2e,0,0,,,,,,,,,,,,,,,,0
P2c1e066057,0,0,,,,,,,,,,,,,,,,0
P4793f789c0,0,0,,,,,,,,,,,,,,,,0
P4d2f3d5dbd,0,0,,,,,,,,,,,,,,,,0
P7072c546bd,0,0,,,,,,,,,,,,,,,,0
Pabb4255b19,0,0,,,,,,,,,,,,,,,,0
P581e368d46,0,0,,,,,,,,,,,,,,,,0
P830611c613,0,0,,,,,,,,,,,,,,,,0
P815e63680a,0,0,,,,,,,,,,,,,,,,0
Pe97fa79993,0,0,,,,,,,,,,,,,,,,0
P24b8a1c556,1,1,4,0.560554,0.560554,0,0.298661,-0.238556,0.209462,-0.820901,-0.134909,0.1194,0.298661,-0.238556,,0.463889,1,0
P96ac6f0cd3,0,0,,,,,,,,,,,,,,,,0
P7a82e40751,0,0,,,,,,,,,,,,,,,,0
P27a3420564,0,0,,,,,,,,,,,,,,,,0
P0aa146e53e,0,0,,,,,,,,,,,,,,,,0
Pe03992058c,0,0,,,,,,,,,,,,,,,,0
Pbd2eb786d3,0,0,,,,,,,,,,,,,,,,0
P966e81614a,0,0,,,,,,,,,,,,,,,,0
P433bbb1ab7,0,0,,,,,,,,,,,,,,,,0
Pe82bc0553e,0,0,,,,,,,,,,,,,,,,0
P3d55371834,1,2,4,0.65791,0.65791,0,0.154325,1.26645,-0.0984632,-0.399018,4.03468,0.692374,2.06444,3.40158,-2.13513,0.575,13,1
P3daa0c9125,0,0,,,,,,,,,,,,,,,,0
Pc62b6f4e46,0,0,,,,,,,,,,,,,,,,0
P989e9714fc,0,0,,,,,,,,,,,,,,,,0
Pec2bc35d4f,0,0,,,,,,,,,,,,,,,,0
Pbbec177bac,0,0,,,,,,,,,,,,,,,,0
Pe6ceea2b5e,0,0,,,,,,,,,,,,,,,,0
P544c115a68,0,0,,,,,,,,,,,,,,,,0
P6ff85cb7e1,0,0,,,,,,,,,,,,,,,,0
P29710a392c,0,0,,,,,,,,,,,,,,,,0
P220e9380db,0,0,,,,,,,,,,,,,,,,0
P13adb32b1d,0,0,,,,,,,,,,,,,,,,0
Pdb8fb82c3b,0,0,,,,,,,,,,,,,,,,0
Pba6ba7bcf4,0,0,,,,,,,,,,,,,,,,0
Pad180fa2f7,0,0,,,,,,,,,,,,,,,,0
P19913201dd,0,0,,,,,,,,,,,,,,,,0
P76dbb66d26,0,0,,,,,,,,,,,,,,,,0
Pb486223088,0,0,,,,,,,,,,,,,,,,0
P4570803785,0,0,,,,,,,,,,,,,,,,0
P11d27a665c,0,0,,,,,,,,,,,,,,,,0
P467d53ba82,0,0,,,,,,,,,,,,,,,,0
Pebc69ca1f1,0,0,,,,,,,,,,,,,,,,0
Pcdba4ddbae,0,0,,,,,,,,,,,,,,,,0
P9c4bb7f4c2,0,0,,,,,,,,,,,,,,,,0
P06e60a886f,0,0,,,,,,,,,,,,,,,,0
P29b17f6d68,0,0,,,,,,,,,,,,,,,,0
Pc9579c50f4,0,0,,,,,,,,,,,,,,,,0
Pc781d37e72,0,0,,,,,,,,,,,,,,,,0
P64a7a54879,0,0,,,,,,,,,,,,,,,,0
P8030960284,0,0,,,,,,,,,,,,,,,,0
P809c73ddd0,0,0,,,,,,,,,,,,,,,,0
P0b3e754c0e,0,0,,,,,,,,,,,,,,,,0
Pdcb8ac9b93,0,0,,,,,,,,,,,,,,,,0
Pbd387aad50,0,0,,,,,,,,,,,,,,,,0
P575f19a655,1,1,3,0.428026,0.428026,0,1.77299,2.06315,0.838776,2.59724,1.02213,1.47725,1.77299,2.06315,,0.515,1,0
Pb035a35ee9,0,0,,,,,,,,,,,,,,,,0
P5969d3ea2a,1,2,3,-0.754094,-1.74461,1,2.60817,4.3015,1.0195,-0.252425,1.06091,2.09148,2.60817,4.3015,1.53575,0.711111,3,1
Pc8dae45369,1,2,4,-0.455209,-0.455209,0,0.516319,0.409674,-0.518001,-0.655628,0.86956,1.00374,0.516319,0.472411,-0.0627365,0.5,7,1
Pb5da2dd439,1,2,3,0.288621,-0.715763,0,2.62066,4.49482,2.23548,-0.772515,1.66917,0.822732,3.01478,4.49482,0.216441,0.755556,1,0
P4ec69893f6,0,0,,,,,,,,,,,,,,,,0
P148aecdd52,0,0,,,,,,,,,,,,,,,,0
P4a7a8900d7,0,0,,,,,,,,,,,,,,,,0
