year,list,pid,tier,name_on_page
2025,green_room,P8048267828,exact,Walter Clayton Jr.
2025,green_room,P318e86822c,exact,Nique Clifford
2025,green_room,P7ba2fa977b,exact,Cedric Coward
2025,green_room,P307cead4af,exact,Danny Wolf
2025,early_entrant,P12ee990c18,exact,Ace Bailey
2025,early_entrant,Pf4e651b50c,exact,Carter Bryant
2025,early_entrant,P1a135db58f,exact,Egor Demin
2025,early_entrant,P4e09db2338,exact,V. J. Edgecombe
2025,early_entrant,P5f9ce00466,exact,Jeremiah Fears
2025,early_entrant,P3d8ccdb639,exact,Cooper Flagg
2025,early_entrant,P43b2e2aa2f,exact,Rasheer Fleming
2025,early_entrant,Pf3b62cae3c,exact,Dylan Harper
2025,early_entrant,Pf54bd6bbc8,exact,Kasparas Jakučionis
2025,early_entrant,P3ee6bf444e,exact,Tre Johnson
2025,early_entrant,P07268bf0e1,exact,Kon Knueppel
2025,early_entrant,P070f8d3585,exact,Yanic Konan Niederhauser
2025,early_entrant,P0eb002afb8,exact,RJ Luis Jr.
2025,early_entrant,Pb9eccb67f7,exact,Khaman Maluach
2025,early_entrant,Padf63a93ad,exact,Liam McNeeley
2025,early_entrant,P5699f03b57,exact,Collin Murray-Boyles
2025,early_entrant,Pcb16689c6c,exact,Asa Newell
2025,early_entrant,P9b4a07a3b9,exact,Drake Powell
2025,early_entrant,P49b4c451ec,exact,Tyrese Proctor
2025,early_entrant,P15b8c13058,exact,Derik Queen
2025,early_entrant,P679974836f,exact,Jase Richardson
2025,early_entrant,P884e8ee6b6,exact,Will Riley
2025,early_entrant,P3f654a33fe,exact,Thomas Sorber
2025,early_entrant,P259fbebd69,exact,Adou Thiero
2025,early_entrant,P307cead4af,exact,Danny Wolf
2025,early_entrant,P7ba2fa977b,exact,Cedric Coward
2025,early_entrant,P75527a2d8c,exact,Jamir Watkins
2025,early_entrant,Pdde13713ff,exact,Joan Beringer
2025,early_entrant,P277e56e049,exact,Mohamed Diawara
2025,early_entrant,P32fecc73d2,exact,Noa Essengue
2025,early_entrant,P6ddd309f80,exact,Hugo González
2025,early_entrant,P3651ab0a99,exact,Bogoljub Marković
2025,early_entrant,Pdec9ef7c46,exact,Noah Penda
2025,early_entrant,Pec8256037d,exact,Ben Saraf
2025,early_entrant,Pd8f68848a0,exact,Nolan Traoré
2025,early_entrant,P53f54898a1,exact,Yang Hansen
2025,early_entrant,Pb7270acc46,exact,Rocco Zikarsky
2025,early_entrant,P43bb69ceef,exact,Muodubem Muoneke
2025,intl_early_entrant,Pdde13713ff,exact,Joan Beringer
2025,intl_early_entrant,P277e56e049,exact,Mohamed Diawara
2025,intl_early_entrant,P32fecc73d2,exact,Noa Essengue
2025,intl_early_entrant,P6ddd309f80,exact,Hugo González
2025,intl_early_entrant,P3651ab0a99,exact,Bogoljub Marković
2025,intl_early_entrant,Pdec9ef7c46,exact,Noah Penda
2025,intl_early_entrant,Pec8256037d,exact,Ben Saraf
2025,intl_early_entrant,Pd8f68848a0,exact,Nolan Traoré
2025,intl_early_entrant,P53f54898a1,exact,Yang Hansen
2025,intl_early_entrant,Pb7270acc46,exact,Rocco Zikarsky
2026,green_room,P36ce80df8e,exact,Darius Acuff Jr.
2026,green_room,P9ac54b5d6d,exact,Nate Ament
2026,green_room,Pfd12de1732,exact,Christian Anderson Jr.
2026,green_room,Paae5adeebf,exact,Cameron Boozer
2026,green_room,P8e7fe9e7e9,exact,Mikel Brown Jr.
2026,green_room,P3dfb31f267,exact,Brayden Burries
2026,green_room,P8db9055dd7,exact,AJ Dybantsa
2026,green_room,P0d5beb0152,exact,Kingston Flemings
2026,green_room,P0fc299eb1c,exact,Karim López
2026,green_room,Pd8381f9e2c,exact,Aday Mara
2026,green_room,P865ed42223,exact,Darryn Peterson
2026,green_room,P81fe4dcd33,exact,Labaron Philon Jr.
2026,green_room,P86042c98c9,exact,Keaton Wagler
2026,green_room,Pbbefe0eca9,exact,Caleb Wilson
2026,green_room,Pd10e0b97d9,exact,Cameron Carr
2026,green_room,Pdf653f9244,exact,Chris Cenac
2026,green_room,Pad2abbabb5,exact,Yaxel Lendeborg
2026,green_room,P9a9f9fa8f1,exact,Morez Johnson Jr.
2026,green_room,P7235c3ea4e,exact,Hannes Steinbach
2026,green_room,P03f35a2855,exact,Bennett Stirtz
2026,green_room,P2086e31fc5,exact,Isaiah Evans
2026,green_room,P011de6a94b,exact,Allen Graves
2026,green_room,P5fe334203a,exact,Dailyn Swain
2026,green_room,P999bb1cbab,exact,Ebuka Okorie
2026,early_entrant,P36ce80df8e,exact,Darius Acuff Jr.
2026,early_entrant,P9ac54b5d6d,exact,Nate Ament
2026,early_entrant,Pfd12de1732,exact,Christian Anderson Jr.
2026,early_entrant,Paae5adeebf,exact,Cameron Boozer
2026,early_entrant,P8e7fe9e7e9,exact,Mikel Brown Jr.
2026,early_entrant,P3dfb31f267,exact,Brayden Burries
2026,early_entrant,Pd10e0b97d9,exact,Cameron Carr
2026,early_entrant,Pdf653f9244,exact,Chris Cenac
2026,early_entrant,P8db9055dd7,exact,AJ Dybantsa
2026,early_entrant,P2086e31fc5,exact,Isaiah Evans
2026,early_entrant,P0d5beb0152,exact,Kingston Flemings
2026,early_entrant,P011de6a94b,exact,Allen Graves
2026,early_entrant,P9a9f9fa8f1,exact,Morez Johnson Jr.
2026,early_entrant,Pd8381f9e2c,exact,Aday Mara
2026,early_entrant,P999bb1cbab,exact,Ebuka Okorie
2026,early_entrant,Pf02a0c42ed,exact,Koa Peat
2026,early_entrant,P865ed42223,exact,Darryn Peterson
2026,early_entrant,P81fe4dcd33,exact,Labaron Philon Jr.
2026,early_entrant,P7c5fe0ebd3,exact,Jayden Quaintance
2026,early_entrant,P7235c3ea4e,exact,Hannes Steinbach
2026,early_entrant,P5fe334203a,exact,Dailyn Swain
2026,early_entrant,Pd88150bb39,exact,Meleek Thomas
2026,early_entrant,P0c63cafc6d,exact,Bryson Tucker
2026,early_entrant,Pa5e266180e,exact,Henri Veesaar
2026,early_entrant,P86042c98c9,exact,Keaton Wagler
2026,early_entrant,Pbbefe0eca9,exact,Caleb Wilson
2026,early_entrant,P2b19f4fd38,exact,Sergio de Larrea
2026,early_entrant,P79aaab38df,exact,Jack Kayil
2026,early_entrant,P0fc299eb1c,exact,Karim López
2026,intl_early_entrant,P2b19f4fd38,exact,Sergio de Larrea
2026,intl_early_entrant,P79aaab38df,exact,Jack Kayil
2026,intl_early_entrant,P0fc299eb1c,exact,Karim López
